F1,nobail_no,F3,F4,prefix,F5
27059,1001028059,6,4,100,5
27060,1001028060,6,4,100,5
27061,1001028061,6,4,100,5
27062,1001028062,6,4,100,5
27063,1001028063,6,4,100,5
27064,1001028064,6,4,100,5
27065,1001028065,6,4,100,5
27066,1001028066,6,4,100,5
27067,1001028067,6,4,100,5
27068,1001028068,6,4,100,5
27069,1001028069,6,4,100,5
27070,1001028070,6,4,100,5
27071,1001028071,6,4,100,5
27072,1001028072,6,4,100,5
27073,1001028073,6,4,100,5
27074,1001028074,6,4,100,5
27075,1001028075,6,4,100,5
27076,1001028076,6,4,100,5
27077,1001028077,6,4,100,5
27078,1001028078,6,4,100,5
27079,1001028079,6,4,100,5
27080,1001028080,6,4,100,5
27081,1001028081,6,4,100,5
27082,1001028082,6,4,100,5
27083,1001028083,6,4,100,5
27084,1001028084,6,4,100,5
27085,1001028085,6,4,100,5
27086,1001028086,6,4,100,5
27087,1001028087,6,4,100,5
27088,1001028088,6,4,100,5
27089,1001028089,6,4,100,5
27090,1001028090,6,4,100,5
27091,1001028091,6,4,100,5
27092,1001028092,6,4,100,5
27093,1001028093,6,4,100,5
27094,1001028094,6,4,100,5
27095,1001028095,6,4,100,5
27096,1001028096,6,4,100,5
27097,1001028097,6,4,100,5
27098,1001028098,6,4,100,5
27099,1001028099,6,4,100,5
27100,1001028100,6,4,100,5
27101,1001028101,6,4,100,5
27102,1001028102,6,4,100,5
27103,1001028103,6,4,100,5
27104,1001028104,6,4,100,5
27105,1001028105,6,4,100,5
27106,1001028106,6,4,100,5
27107,1001028107,6,4,100,5
27108,1001028108,6,4,100,5
27109,1001028109,6,4,100,5
27110,1001028110,6,4,100,5
27111,1001028111,6,4,100,5
27112,1001028112,6,4,100,5
27113,1001028113,6,4,100,5
27114,1001028114,6,4,100,5
27115,1001028115,6,4,100,5
27116,1001028116,6,4,100,5
27117,1001028117,6,4,100,5
27118,1001028118,6,4,100,5
27119,1001028119,6,4,100,5
27120,1001028120,6,4,100,5
27121,1001028121,6,4,100,5
27122,1001028122,6,4,100,5
27123,1001028123,6,4,100,5
27124,1001028124,6,4,100,5
27125,1001028125,6,4,100,5
27126,1001028126,6,4,100,5
27127,1001028127,6,4,100,5
27128,1001028128,6,4,100,5
27129,1001028129,6,4,100,5
27130,1001028130,6,4,100,5
27131,1001028131,6,4,100,5
27132,1001028132,6,4,100,5
27133,1001028133,6,4,100,5
27134,1001028134,6,4,100,5
27135,1001028135,6,4,100,5
27136,1001028136,6,4,100,5
27137,1001028137,6,4,100,5
27138,1001028138,6,4,100,5
27139,1001028139,6,4,100,5
27140,1001028140,6,4,100,5
27141,1001028141,6,4,100,5
27142,1001028142,6,4,100,5
27143,1001028143,6,4,100,5
27144,1001028144,6,4,100,5
27145,1001028145,6,4,100,5
27146,1001028146,6,4,100,5
27147,1001028147,6,4,100,5
27148,1001028148,6,4,100,5
27149,1001028149,6,4,100,5
27150,1001028150,6,4,100,5
27151,1001028151,6,4,100,5
27152,1001028152,6,4,100,5
27153,1001028153,6,4,100,5
27154,1001028154,6,4,100,5
27155,1001028155,6,4,100,5
27156,1001028156,6,4,100,5
27157,1001028157,6,4,100,5
27158,1001028158,6,4,100,5
27159,1001028159,6,4,100,5
27160,1001028160,6,4,100,5
27161,1001028161,6,4,100,5
27162,1001028162,6,4,100,5
27163,1001028163,6,4,100,5
27164,1001028164,6,4,100,5
27165,1001028165,6,4,100,5
27166,1001028166,6,4,100,5
27167,1001028167,6,4,100,5
27168,1001028168,6,4,100,5
27169,1001028169,6,4,100,5
27170,1001028170,6,4,100,5
27171,1001028171,6,4,100,5
27172,1001028172,6,4,100,5
27173,1001028173,6,4,100,5
27174,1001028174,6,4,100,5
27175,1001028175,6,4,100,5
27176,1001028176,6,4,100,5
27177,1001028177,6,4,100,5
27178,1001028178,6,4,100,5
27179,1001028179,6,4,100,5
27180,1001028180,6,4,100,5
27181,1001028181,6,4,100,5
27182,1001028182,6,4,100,5
27183,1001028183,6,4,100,5
27184,1001028184,6,4,100,5
27185,1001028185,6,4,100,5
27186,1001028186,6,4,100,5
27187,1001028187,6,4,100,5
27188,1001028188,6,4,100,5
27189,1001028189,6,4,100,5
27190,1001028190,6,4,100,5
27191,1001028191,6,4,100,5
27192,1001028192,6,4,100,5
27193,1001028193,6,4,100,5
27194,1001028194,6,4,100,5
27195,1001028195,6,4,100,5
27196,1001028196,6,4,100,5
27197,1001028197,6,4,100,5
27198,1001028198,6,4,100,5
27199,1001028199,6,4,100,5
27200,1001028200,6,4,100,5
27201,1001028201,6,4,100,5
27202,1001028202,6,4,100,5
27203,1001028203,6,4,100,5
27204,1001028204,6,4,100,5
27205,1001028205,6,4,100,5
27206,1001028206,6,4,100,5
27207,1001028207,6,4,100,5
27208,1001028208,6,4,100,5
27209,1001028209,6,4,100,5
27210,1001028210,6,4,100,5
27211,1001028211,6,4,100,5
27212,1001028212,6,4,100,5
27213,1001028213,6,4,100,5
27214,1001028214,6,4,100,5
27215,1001028215,6,4,100,5
27216,1001028216,6,4,100,5
27217,1001028217,6,4,100,5
27218,1001028218,6,4,100,5
27219,1001028219,6,4,100,5
27220,1001028220,6,4,100,5
27221,1001028221,6,4,100,5
27222,1001028222,6,4,100,5
27223,1001028223,6,4,100,5
27224,1001028224,6,4,100,5
27225,1001028225,6,4,100,5
27226,1001028226,6,4,100,5
27227,1001028227,6,4,100,5
27228,1001028228,6,4,100,5
27229,1001028229,6,4,100,5
27230,1001028230,6,4,100,5
27231,1001028231,6,4,100,5
27232,1001028232,6,4,100,5
27233,1001028233,6,4,100,5
27234,1001028234,6,4,100,5
27235,1001028235,6,4,100,5
27236,1001028236,6,4,100,5
27237,1001028237,6,4,100,5
27238,1001028238,6,4,100,5
27239,1001028239,6,4,100,5
27240,1001028240,6,4,100,5
27241,1001028241,6,4,100,5
27242,1001028242,6,4,100,5
27243,1001028243,6,4,100,5
27244,1001028244,6,4,100,5
27245,1001028245,6,4,100,5
27246,1001028246,6,4,100,5
27247,1001028247,6,4,100,5
27248,1001028248,6,4,100,5
27249,1001028249,6,4,100,5
27250,1001028250,6,4,100,5
27251,1001028251,6,4,100,5
27252,1001028252,6,4,100,5
27253,1001028253,6,4,100,5
27254,1001028254,6,4,100,5
27255,1001028255,6,4,100,5
27256,1001028256,6,4,100,5
27257,1001028257,6,4,100,5
27258,1001028258,6,4,100,5
27259,1001028259,6,4,100,5
27260,1001028260,6,4,100,5
27261,1001028261,6,4,100,5
27262,1001028262,6,4,100,5
27263,1001028263,6,4,100,5
27264,1001028264,6,4,100,5
27265,1001028265,6,4,100,5
27266,1001028266,6,4,100,5
27267,1001028267,6,4,100,5
27268,1001028268,6,4,100,5
27269,1001028269,6,4,100,5
27270,1001028270,6,4,100,5
27271,1001028271,6,4,100,5
27272,1001028272,6,4,100,5
27273,1001028273,6,4,100,5
27274,1001028274,6,4,100,5
27275,1001028275,6,4,100,5
27276,1001028276,6,4,100,5
27277,1001028277,6,4,100,5
27278,1001028278,6,4,100,5
27279,1001028279,6,4,100,5
27280,1001028280,6,4,100,5
27281,1001028281,6,4,100,5
27282,1001028282,6,4,100,5
27283,1001028283,6,4,100,5
27284,1001028284,6,4,100,5
27285,1001028285,6,4,100,5
27286,1001028286,6,4,100,5
27287,1001028287,6,4,100,5
27288,1001028288,6,4,100,5
27289,1001028289,6,4,100,5
27290,1001028290,6,4,100,5
27291,1001028291,6,4,100,5
27292,1001028292,6,4,100,5
27293,1001028293,6,4,100,5
27294,1001028294,6,4,100,5
27295,1001028295,6,4,100,5
27296,1001028296,6,4,100,5
27297,1001028297,6,4,100,5
27298,1001028298,6,4,100,5
27299,1001028299,6,4,100,5
27300,1001028300,6,4,100,5
27301,1001028301,6,4,100,5
27302,1001028302,6,4,100,5
27303,1001028303,6,4,100,5
27304,1001028304,6,4,100,5
27305,1001028305,6,4,100,5
27306,1001028306,6,4,100,5
27307,1001028307,6,4,100,5
27308,1001028308,6,4,100,5
27309,1001028309,6,4,100,5
27310,1001028310,6,4,100,5
27311,1001028311,6,4,100,5
27312,1001028312,6,4,100,5
27313,1001028313,6,4,100,5
27314,1001028314,6,4,100,5
27315,1001028315,6,4,100,5
27316,1001028316,6,4,100,5
27317,1001028317,6,4,100,5
27318,1001028318,6,4,100,5
27319,1001028319,6,4,100,5
27320,1001028320,6,4,100,5
27321,1001028321,6,4,100,5
27322,1001028322,6,4,100,5
27323,1001028323,6,4,100,5
27324,1001028324,6,4,100,5
27325,1001028325,6,4,100,5
27326,1001028326,6,4,100,5
27327,1001028327,6,4,100,5
27328,1001028328,6,4,100,5
27329,1001028329,6,4,100,5
27330,1001028330,6,4,100,5
27331,1001028331,6,4,100,5
27332,1001028332,6,4,100,5
27333,1001028333,6,4,100,5
27334,1001028334,6,4,100,5
27335,1001028335,6,4,100,5
27336,1001028336,6,4,100,5
27337,1001028337,6,4,100,5
27338,1001028338,6,4,100,5
27339,1001028339,6,4,100,5
27340,1001028340,6,4,100,5
27341,1001028341,6,4,100,5
27342,1001028342,6,4,100,5
27343,1001028343,6,4,100,5
27344,1001028344,6,4,100,5
27345,1001028345,6,4,100,5
27346,1001028346,6,4,100,5
27347,1001028347,6,4,100,5
27348,1001028348,6,4,100,5
27349,1001028349,6,4,100,5
27350,1001028350,6,4,100,5
27351,1001028351,6,4,100,5
27352,1001028352,6,4,100,5
27353,1001028353,6,4,100,5
27354,1001028354,6,4,100,5
27355,1001028355,6,4,100,5
27356,1001028356,6,4,100,5
27357,1001028357,6,4,100,5
27358,1001028358,6,4,100,5
27359,1001028359,6,4,100,5
27360,1001028360,6,4,100,5
27361,1001028361,6,4,100,5
27362,1001028362,6,4,100,5
27363,1001028363,6,4,100,5
27364,1001028364,6,4,100,5
27365,1001028365,6,4,100,5
27366,1001028366,6,4,100,5
27367,1001028367,6,4,100,5
27368,1001028368,6,4,100,5
27369,1001028369,6,4,100,5
27370,1001028370,6,4,100,5
27371,1001028371,6,4,100,5
27372,1001028372,6,4,100,5
27373,1001028373,6,4,100,5
27374,1001028374,6,4,100,5
27375,1001028375,6,4,100,5
27376,1001028376,6,4,100,5
27377,1001028377,6,4,100,5
27378,1001028378,6,4,100,5
27379,1001028379,6,4,100,5
27380,1001028380,6,4,100,5
27381,1001028381,6,4,100,5
27382,1001028382,6,4,100,5
27383,1001028383,6,4,100,5
27384,1001028384,6,4,100,5
27385,1001028385,6,4,100,5
27386,1001028386,6,4,100,5
27387,1001028387,6,4,100,5
27388,1001028388,6,4,100,5
27389,1001028389,6,4,100,5
27390,1001028390,6,4,100,5
27391,1001028391,6,4,100,5
27392,1001028392,6,4,100,5
27393,1001028393,6,4,100,5
27394,1001028394,6,4,100,5
27395,1001028395,6,4,100,5
27396,1001028396,6,4,100,5
27397,1001028397,6,4,100,5
27398,1001028398,6,4,100,5
27399,1001028399,6,4,100,5
27400,1001028400,6,4,100,5
27401,1001028401,6,4,100,5
27402,1001028402,6,4,100,5
27403,1001028403,6,4,100,5
27404,1001028404,6,4,100,5
27405,1001028405,6,4,100,5
27406,1001028406,6,4,100,5
27407,1001028407,6,4,100,5
27408,1001028408,6,4,100,5
27409,1001028409,6,4,100,5
27410,1001028410,6,4,100,5
27411,1001028411,6,4,100,5
27412,1001028412,6,4,100,5
27413,1001028413,6,4,100,5
27414,1001028414,6,4,100,5
27415,1001028415,6,4,100,5
27416,1001028416,6,4,100,5
27417,1001028417,6,4,100,5
27418,1001028418,6,4,100,5
27419,1001028419,6,4,100,5
27420,1001028420,6,4,100,5
27421,1001028421,6,4,100,5
27422,1001028422,6,4,100,5
27423,1001028423,6,4,100,5
27424,1001028424,6,4,100,5
27425,1001028425,6,4,100,5
27426,1001028426,6,4,100,5
27427,1001028427,6,4,100,5
27428,1001028428,6,4,100,5
27429,1001028429,6,4,100,5
27430,1001028430,6,4,100,5
27431,1001028431,6,4,100,5
27432,1001028432,6,4,100,5
27433,1001028433,6,4,100,5
27434,1001028434,6,4,100,5
27435,1001028435,6,4,100,5
27436,1001028436,6,4,100,5
27437,1001028437,6,4,100,5
27438,1001028438,6,4,100,5
27439,1001028439,6,4,100,5
27440,1001028440,6,4,100,5
27441,1001028441,6,4,100,5
27442,1001028442,6,4,100,5
27443,1001028443,6,4,100,5
27444,1001028444,6,4,100,5
27445,1001028445,6,4,100,5
27446,1001028446,6,4,100,5
27447,1001028447,6,4,100,5
27448,1001028448,6,4,100,5
27449,1001028449,6,4,100,5
27450,1001028450,6,4,100,5
27451,1001028451,6,4,100,5
27452,1001028452,6,4,100,5
27453,1001028453,6,4,100,5
27454,1001028454,6,4,100,5
27455,1001028455,6,4,100,5
27456,1001028456,6,4,100,5
27457,1001028457,6,4,100,5
27458,1001028458,6,4,100,5
27459,1001028459,6,4,100,5
27460,1001028460,6,4,100,5
27461,1001028461,6,4,100,5
27462,1001028462,6,4,100,5
27463,1001028463,6,4,100,5
27464,1001028464,6,4,100,5
27465,1001028465,6,4,100,5
27466,1001028466,6,4,100,5
27467,1001028467,6,4,100,5
27468,1001028468,6,4,100,5
27469,1001028469,6,4,100,5
27470,1001028470,6,4,100,5
27471,1001028471,6,4,100,5
27472,1001028472,6,4,100,5
27473,1001028473,6,4,100,5
27474,1001028474,6,4,100,5
27475,1001028475,6,4,100,5
27476,1001028476,6,4,100,5
27477,1001028477,6,4,100,5
27478,1001028478,6,4,100,5
27479,1001028479,6,4,100,5
27480,1001028480,6,4,100,5
27481,1001028481,6,4,100,5
27482,1001028482,6,4,100,5
27483,1001028483,6,4,100,5
27484,1001028484,6,4,100,5
27485,1001028485,6,4,100,5
27486,1001028486,6,4,100,5
27487,1001028487,6,4,100,5
27488,1001028488,6,4,100,5
27489,1001028489,6,4,100,5
27490,1001028490,6,4,100,5
27491,1001028491,6,4,100,5
27492,1001028492,6,4,100,5
27493,1001028493,6,4,100,5
27494,1001028494,6,4,100,5
27495,1001028495,6,4,100,5
27496,1001028496,6,4,100,5
27497,1001028497,6,4,100,5
27498,1001028498,6,4,100,5
27499,1001028499,6,4,100,5
27500,1001028500,6,4,100,5
27501,1001028501,6,4,100,5
27502,1001028502,6,4,100,5
27503,1001028503,6,4,100,5
27504,1001028504,6,4,100,5
27505,1001028505,6,4,100,5
27506,1001028506,6,4,100,5
27507,1001028507,6,4,100,5
27508,1001028508,6,4,100,5
27509,1001028509,6,4,100,5
27510,1001028510,6,4,100,5
27511,1001028511,6,4,100,5
27512,1001028512,6,4,100,5
27513,1001028513,6,4,100,5
27514,1001028514,6,4,100,5
27515,1001028515,6,4,100,5
27516,1001028516,6,4,100,5
27517,1001028517,6,4,100,5
27518,1001028518,6,4,100,5
27519,1001028519,6,4,100,5
27520,1001028520,6,4,100,5
27521,1001028521,6,4,100,5
27522,1001028522,6,4,100,5
27523,1001028523,6,4,100,5
27524,1001028524,6,4,100,5
27525,1001028525,6,4,100,5
27526,1001028526,6,4,100,5
27527,1001028527,6,4,100,5
27528,1001028528,6,4,100,5
27529,1001028529,6,4,100,5
27530,1001028530,6,4,100,5
27531,1001028531,6,4,100,5
27532,1001028532,6,4,100,5
27533,1001028533,6,4,100,5
27534,1001028534,6,4,100,5
27535,1001028535,6,4,100,5
27536,1001028536,6,4,100,5
27537,1001028537,6,4,100,5
27538,1001028538,6,4,100,5
27539,1001028539,6,4,100,5
27540,1001028540,6,4,100,5
27541,1001028541,6,4,100,5
27542,1001028542,6,4,100,5
27543,1001028543,6,4,100,5
27544,1001028544,6,4,100,5
27545,1001028545,6,4,100,5
27546,1001028546,6,4,100,5
27547,1001028547,6,4,100,5
27548,1001028548,6,4,100,5
27549,1001028549,6,4,100,5
27550,1001028550,6,4,100,5
27551,1001028551,6,4,100,5
27552,1001028552,6,4,100,5
27553,1001028553,6,4,100,5
27554,1001028554,6,4,100,5
27555,1001028555,6,4,100,5
27556,1001028556,6,4,100,5
27557,1001028557,6,4,100,5
27558,1001028558,6,4,100,5
27559,1001028559,6,4,100,5
27560,1001028560,6,4,100,5
27561,1001028561,6,4,100,5
27562,1001028562,6,4,100,5
27563,1001028563,6,4,100,5
27564,1001028564,6,4,100,5
27565,1001028565,6,4,100,5
27566,1001028566,6,4,100,5
27567,1001028567,6,4,100,5
27568,1001028568,6,4,100,5
27569,1001028569,6,4,100,5
27570,1001028570,6,4,100,5
27571,1001028571,6,4,100,5
27572,1001028572,6,4,100,5
27573,1001028573,6,4,100,5
27574,1001028574,6,4,100,5
27575,1001028575,6,4,100,5
27576,1001028576,6,4,100,5
27577,1001028577,6,4,100,5
27578,1001028578,6,4,100,5
27579,1001028579,6,4,100,5
27580,1001028580,6,4,100,5
27581,1001028581,6,4,100,5
27582,1001028582,6,4,100,5
27583,1001028583,6,4,100,5
27584,1001028584,6,4,100,5
27585,1001028585,6,4,100,5
27586,1001028586,6,4,100,5
27587,1001028587,6,4,100,5
27588,1001028588,6,4,100,5
27589,1001028589,6,4,100,5
27590,1001028590,6,4,100,5
27591,1001028591,6,4,100,5
27592,1001028592,6,4,100,5
27593,1001028593,6,4,100,5
27594,1001028594,6,4,100,5
27595,1001028595,6,4,100,5
27596,1001028596,6,4,100,5
27597,1001028597,6,4,100,5
27598,1001028598,6,4,100,5
27599,1001028599,6,4,100,5
27600,1001028600,6,4,100,5
27601,1001028601,6,4,100,5
27602,1001028602,6,4,100,5
27603,1001028603,6,4,100,5
27604,1001028604,6,4,100,5
27605,1001028605,6,4,100,5
27606,1001028606,6,4,100,5
27607,1001028607,6,4,100,5
27608,1001028608,6,4,100,5
27609,1001028609,6,4,100,5
27610,1001028610,6,4,100,5
27611,1001028611,6,4,100,5
27612,1001028612,6,4,100,5
27613,1001028613,6,4,100,5
27614,1001028614,6,4,100,5
27615,1001028615,6,4,100,5
27616,1001028616,6,4,100,5
27617,1001028617,6,4,100,5
27618,1001028618,6,4,100,5
27619,1001028619,6,4,100,5
27620,1001028620,6,4,100,5
27621,1001028621,6,4,100,5
27622,1001028622,6,4,100,5
27623,1001028623,6,4,100,5
27624,1001028624,6,4,100,5
27625,1001028625,6,4,100,5
27626,1001028626,6,4,100,5
27627,1001028627,6,4,100,5
27628,1001028628,6,4,100,5
27629,1001028629,6,4,100,5
27630,1001028630,6,4,100,5
27631,1001028631,6,4,100,5
27632,1001028632,6,4,100,5
27633,1001028633,6,4,100,5
27634,1001028634,6,4,100,5
27635,1001028635,6,4,100,5
27636,1001028636,6,4,100,5
27637,1001028637,6,4,100,5
27638,1001028638,6,4,100,5
27639,1001028639,6,4,100,5
27640,1001028640,6,4,100,5
27641,1001028641,6,4,100,5
27642,1001028642,6,4,100,5
27643,1001028643,6,4,100,5
27644,1001028644,6,4,100,5
27645,1001028645,6,4,100,5
27646,1001028646,6,4,100,5
27647,1001028647,6,4,100,5
27648,1001028648,6,4,100,5
27649,1001028649,6,4,100,5
27650,1001028650,6,4,100,5
27651,1001028651,6,4,100,5
27652,1001028652,6,4,100,5
27653,1001028653,6,4,100,5
27654,1001028654,6,4,100,5
27655,1001028655,6,4,100,5
27656,1001028656,6,4,100,5
27657,1001028657,6,4,100,5
27658,1001028658,6,4,100,5
27659,1001028659,6,4,100,5
27660,1001028660,6,4,100,5
27661,1001028661,6,4,100,5
27662,1001028662,6,4,100,5
27663,1001028663,6,4,100,5
27664,1001028664,6,4,100,5
27665,1001028665,6,4,100,5
27666,1001028666,6,4,100,5
27667,1001028667,6,4,100,5
27668,1001028668,6,4,100,5
27669,1001028669,6,4,100,5
27670,1001028670,6,4,100,5
27671,1001028671,6,4,100,5
27672,1001028672,6,4,100,5
27673,1001028673,6,4,100,5
27674,1001028674,6,4,100,5
27675,1001028675,6,4,100,5
27676,1001028676,6,4,100,5
27677,1001028677,6,4,100,5
27678,1001028678,6,4,100,5
27679,1001028679,6,4,100,5
27680,1001028680,6,4,100,5
27681,1001028681,6,4,100,5
27682,1001028682,6,4,100,5
27683,1001028683,6,4,100,5
27684,1001028684,6,4,100,5
27685,1001028685,6,4,100,5
27686,1001028686,6,4,100,5
27687,1001028687,6,4,100,5
27688,1001028688,6,4,100,5
27689,1001028689,6,4,100,5
27690,1001028690,6,4,100,5
27691,1001028691,6,4,100,5
27692,1001028692,6,4,100,5
27693,1001028693,6,4,100,5
27694,1001028694,6,4,100,5
27695,1001028695,6,4,100,5
27696,1001028696,6,4,100,5
27697,1001028697,6,4,100,5
27698,1001028698,6,4,100,5
27699,1001028699,6,4,100,5
27700,1001028700,6,4,100,5
27701,1001028701,6,4,100,5
27702,1001028702,6,4,100,5
27703,1001028703,6,4,100,5
27704,1001028704,6,4,100,5
27705,1001028705,6,4,100,5
27706,1001028706,6,4,100,5
27707,1001028707,6,4,100,5
27708,1001028708,6,4,100,5
27709,1001028709,6,4,100,5
27710,1001028710,6,4,100,5
27711,1001028711,6,4,100,5
27712,1001028712,6,4,100,5
27713,1001028713,6,4,100,5
27714,1001028714,6,4,100,5
27715,1001028715,6,4,100,5
27716,1001028716,6,4,100,5
27717,1001028717,6,4,100,5
27718,1001028718,6,4,100,5
27719,1001028719,6,4,100,5
27720,1001028720,6,4,100,5
27721,1001028721,6,4,100,5
27722,1001028722,6,4,100,5
27723,1001028723,6,4,100,5
27724,1001028724,6,4,100,5
27725,1001028725,6,4,100,5
27726,1001028726,6,4,100,5
27727,1001028727,6,4,100,5
27728,1001028728,6,4,100,5
27729,1001028729,6,4,100,5
27730,1001028730,6,4,100,5
27731,1001028731,6,4,100,5
27732,1001028732,6,4,100,5
27733,1001028733,6,4,100,5
27734,1001028734,6,4,100,5
27735,1001028735,6,4,100,5
27736,1001028736,6,4,100,5
27737,1001028737,6,4,100,5
27738,1001028738,6,4,100,5
27739,1001028739,6,4,100,5
27740,1001028740,6,4,100,5
27741,1001028741,6,4,100,5
27742,1001028742,6,4,100,5
27743,1001028743,6,4,100,5
27744,1001028744,6,4,100,5
27745,1001028745,6,4,100,5
27746,1001028746,6,4,100,5
27747,1001028747,6,4,100,5
27748,1001028748,6,4,100,5
27749,1001028749,6,4,100,5
27750,1001028750,6,4,100,5
27751,1001028751,6,4,100,5
27752,1001028752,6,4,100,5
27753,1001028753,6,4,100,5
27754,1001028754,6,4,100,5
27755,1001028755,6,4,100,5
27756,1001028756,6,4,100,5
27757,1001028757,6,4,100,5
27758,1001028758,6,4,100,5
27759,1001028759,6,4,100,5
27760,1001028760,6,4,100,5
27761,1001028761,6,4,100,5
27762,1001028762,6,4,100,5
27763,1001028763,6,4,100,5
27764,1001028764,6,4,100,5
27765,1001028765,6,4,100,5
27766,1001028766,6,4,100,5
27767,1001028767,6,4,100,5
27768,1001028768,6,4,100,5
27769,1001028769,6,4,100,5
27770,1001028770,6,4,100,5
27771,1001028771,6,4,100,5
27772,1001028772,6,4,100,5
27773,1001028773,6,4,100,5
27774,1001028774,6,4,100,5
27775,1001028775,6,4,100,5
27776,1001028776,6,4,100,5
27777,1001028777,6,4,100,5
27778,1001028778,6,4,100,5
27779,1001028779,6,4,100,5
27780,1001028780,6,4,100,5
27781,1001028781,6,4,100,5
27782,1001028782,6,4,100,5
27783,1001028783,6,4,100,5
27784,1001028784,6,4,100,5
27785,1001028785,6,4,100,5
27786,1001028786,6,4,100,5
27787,1001028787,6,4,100,5
27788,1001028788,6,4,100,5
27789,1001028789,6,4,100,5
27790,1001028790,6,4,100,5
27791,1001028791,6,4,100,5
27792,1001028792,6,4,100,5
27793,1001028793,6,4,100,5
27794,1001028794,6,4,100,5
27795,1001028795,6,4,100,5
27796,1001028796,6,4,100,5
27797,1001028797,6,4,100,5
27798,1001028798,6,4,100,5
27799,1001028799,6,4,100,5
27800,1001028800,6,4,100,5
27801,1001028801,6,4,100,5
27802,1001028802,6,4,100,5
27803,1001028803,6,4,100,5
27804,1001028804,6,4,100,5
27805,1001028805,6,4,100,5
27806,1001028806,6,4,100,5
27807,1001028807,6,4,100,5
27808,1001028808,6,4,100,5
27809,1001028809,6,4,100,5
27810,1001028810,6,4,100,5
27811,1001028811,6,4,100,5
27812,1001028812,6,4,100,5
27813,1001028813,6,4,100,5
27814,1001028814,6,4,100,5
27815,1001028815,6,4,100,5
27816,1001028816,6,4,100,5
27817,1001028817,6,4,100,5
27818,1001028818,6,4,100,5
27819,1001028819,6,4,100,5
27820,1001028820,6,4,100,5
27821,1001028821,6,4,100,5
27822,1001028822,6,4,100,5
27823,1001028823,6,4,100,5
27824,1001028824,6,4,100,5
27825,1001028825,6,4,100,5
27826,1001028826,6,4,100,5
27827,1001028827,6,4,100,5
27828,1001028828,6,4,100,5
27829,1001028829,6,4,100,5
27830,1001028830,6,4,100,5
27831,1001028831,6,4,100,5
27832,1001028832,6,4,100,5
27833,1001028833,6,4,100,5
27834,1001028834,6,4,100,5
27835,1001028835,6,4,100,5
27836,1001028836,6,4,100,5
27837,1001028837,6,4,100,5
27838,1001028838,6,4,100,5
27839,1001028839,6,4,100,5
27840,1001028840,6,4,100,5
27841,1001028841,6,4,100,5
27842,1001028842,6,4,100,5
27843,1001028843,6,4,100,5
27844,1001028844,6,4,100,5
27845,1001028845,6,4,100,5
27846,1001028846,6,4,100,5
27847,1001028847,6,4,100,5
27848,1001028848,6,4,100,5
27849,1001028849,6,4,100,5
27850,1001028850,6,4,100,5
27851,1001028851,6,4,100,5
27852,1001028852,6,4,100,5
